Mode of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Origin Zone Source,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Destination Zone Source,Day Type,Day Part,Average Daily O-D Traffic (StL Volume),Average Daily Origin Zone Traffic (StL Volume),Average Daily Destination Zone Traffic (StL Volume),Avg Travel Time (sec)
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,2871
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,2485
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,2958
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2412
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,2964
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,2437
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,1283
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,3658
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,N/A,12,2684
All Vehicles - StL All Vehicles Volume,"",'490039603004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,N/A,17,4633
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),0,N/A,200,2158
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,3469
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,1520
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,2763
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2324
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,3469
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,1532
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),0,N/A,99,2763
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,1495
All Vehicles - StL All Vehicles Volume,"",'490039603005',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,1495
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),1,N/A,200,2667
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,2828
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,3631
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,1700
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),0,N/A,264,2481
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,2481
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,N/A,91,1700
All Vehicles - StL All Vehicles Volume,"",'490039603006',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,N/A,27,1700
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),1,N/A,200,2035
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,3601
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,N/A,76,2270
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,N/A,70,1445
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,2477
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),2,N/A,264,1867
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,2758
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),0,N/A,97,2978
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1,N/A,99,1445
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,2746
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,N/A,91,2929
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,N/A,12,5285
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,1562
All Vehicles - StL All Vehicles Volume,"",'490039604002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,N/A,17,1939
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),2,N/A,200,1730
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),0,N/A,26,1358
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,N/A,76,1652
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,N/A,70,1563
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,2227
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),3,N/A,264,1758
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),0,N/A,33,1358
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),2,N/A,97,1732
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1,N/A,99,1563
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),1,N/A,34,2289
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,N/A,91,1246
All Vehicles - StL All Vehicles Volume,"",'490039604003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,1246
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),5,N/A,200,1339
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),1: Early AM (12am-6am),0,N/A,0,827
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),1,N/A,26,1249
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),2,N/A,76,1294
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,N/A,70,1489
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),1,N/A,27,1154
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),5,N/A,264,1389
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),1,N/A,33,1320
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1,N/A,97,1102
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),2,N/A,99,1745
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),1,N/A,34,976
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,N/A,91,1323
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,N/A,0,827
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,N/A,12,964
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,N/A,36,1513
All Vehicles - StL All Vehicles Volume,"",'490039605001',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,N/A,17,1589
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),7,N/A,200,1248
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),1: Early AM (12am-6am),0,N/A,0,1762
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),2,N/A,26,1078
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),2,N/A,76,1378
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,N/A,70,976
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),2,N/A,27,1532
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),10,N/A,264,1155
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),1: Early AM (12am-6am),0,N/A,1,1762
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),3,N/A,33,1043
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),2,N/A,97,1065
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),3,N/A,99,998
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),2,N/A,34,1427
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4,N/A,91,1375
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,N/A,12,458
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,N/A,36,1744
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,N/A,27,924
All Vehicles - StL All Vehicles Volume,"",'490039605002',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,N/A,17,1446
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),7,N/A,200,1388
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),2,N/A,26,1595
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),2,N/A,76,1209
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,N/A,70,1356
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),0,N/A,27,1217
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),10,N/A,264,1394
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),4,N/A,33,1621
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),3,N/A,97,1150
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),3,N/A,99,1348
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),0,N/A,34,1443
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,N/A,91,1428
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,N/A,12,1207
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,N/A,36,2743
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,N/A,27,619
All Vehicles - StL All Vehicles Volume,"",'490039605003',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,N/A,17,1366
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),0: All Day (12am-12am),7,N/A,200,1140
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),2: Peak AM (6am-10am),1,N/A,26,756
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),3: Mid-Day (10am-3pm),2,N/A,76,1365
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,N/A,70,1037
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,0: All Days (M-Su),5: Late PM (7pm-12am),2,N/A,27,1179
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),0: All Day (12am-12am),10,N/A,264,1091
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),2: Peak AM (6am-10am),2,N/A,33,783
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),3: Mid-Day (10am-3pm),3,N/A,97,1318
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),4: Peak PM (3pm-7pm),3,N/A,99,1044
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,1: Weekday (M-Th),5: Late PM (7pm-12am),2,N/A,34,1013
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,N/A,91,1307
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,N/A,12,661
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,N/A,36,1347
All Vehicles - StL All Vehicles Volume,"",'490039605004',no,N/A,no,Census Block Group,82,UofU Brigham City,no,N/A,no,Input,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,N/A,27,1564
