mode_of_travel,origin_zone_name,destination_zone_name,day_type,day_part,data_period,o_d_traffic_sample_trip_counts,o_d_traffic_calibrated_trip_volume
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110189_1,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110158_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110139_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,19,6.1222222222222218
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110087_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,23,7.4111111111111114
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110195_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,7,8.12
All Vehicles - StL All Vehicles Sample Trip Counts,110244_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,11,7.975
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110287_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570065_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,14,10.15
All Vehicles - StL All Vehicles Sample Trip Counts,110198_1,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,7,8.12
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,18,13.05
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110206_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110169_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110194_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,30,9.6666666666666661
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,99,71.775
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110144_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,16,5.1555555555555559
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110198_1,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,32,10.311111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110214_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110201_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,12,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110190_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,13,9.425
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110158_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110198_1,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,15,10.875
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110194_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,32,23.2
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110226_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,11,7.975
All Vehicles - StL All Vehicles Sample Trip Counts,110209_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110226_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,19,13.775
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110205_1,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110188_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,8,9.28
All Vehicles - StL All Vehicles Sample Trip Counts,110099_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110144_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,9,6.525
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110075_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110087_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,14,10.15
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110126_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,14,10.15
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110208_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110122_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110196_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,38,12.244444444444444
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110139_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,42,13.533333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,16,11.6
All Vehicles - StL All Vehicles Sample Trip Counts,110126_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110258_1,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110192_0,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110087_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,36,11.6
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,49,15.78888888888889
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110193_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,41,13.21111111111111
All Vehicles - StL All Vehicles Sample Trip Counts,110222_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110124_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110126_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,17,12.325
All Vehicles - StL All Vehicles Sample Trip Counts,110192_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,19,13.775
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110087_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,15,10.875
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110193_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,12,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,22,7.0888888888888886
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,0: All Days (Mo-Su),5: Late PM (6pm-12am),3. Dec-Feb,25,8.0555555555555554
All Vehicles - StL All Vehicles Sample Trip Counts,43204_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,43204_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110177_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,16,5.1555555555555559
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110226_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110175_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110193_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110183_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,19,6.1222222222222218
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110227_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110163_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,15,4.833333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,27,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110087_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,22,15.95
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,169,54.455555555555556
All Vehicles - StL All Vehicles Sample Trip Counts,110199_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,45,32.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110204_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,16,5.1555555555555559
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110195_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,39,12.566666666666666
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,29,21.025
All Vehicles - StL All Vehicles Sample Trip Counts,110144_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,17,12.325
All Vehicles - StL All Vehicles Sample Trip Counts,110226_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,47,15.144444444444444
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110080_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,28,9.0222222222222221
All Vehicles - StL All Vehicles Sample Trip Counts,570065_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,13,9.425
All Vehicles - StL All Vehicles Sample Trip Counts,110226_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,33,10.633333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110122_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,23,7.4111111111111114
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110207_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,48,15.466666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110271_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110117_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,12,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110293_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110258_1,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,9,6.525
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,10,7.25
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110201_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,27,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110192_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,44,14.177777777777777
All Vehicles - StL All Vehicles Sample Trip Counts,110176_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110180_3,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110119_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110126_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,20,6.4444444444444446
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110206_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,14,4.5111111111111111
All Vehicles - StL All Vehicles Sample Trip Counts,110101_0,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,15,4.833333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,2: Weekend Day (Sa-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110196_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,12,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110157_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,11,12.76
All Vehicles - StL All Vehicles Sample Trip Counts,110221_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,12,13.92
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,43204_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,12,8.7
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110277_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,6,6.96
All Vehicles - StL All Vehicles Sample Trip Counts,110199_1,110200_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,23,7.4111111111111114
All Vehicles - StL All Vehicles Sample Trip Counts,110205_1,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,14,10.15
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,16,5.1555555555555559
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110183_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,8,9.28
All Vehicles - StL All Vehicles Sample Trip Counts,110101_0,110200_0,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3. Dec-Feb,13,15.08
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,14,16.24
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110085_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110139_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,16,11.6
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110196_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,15,4.833333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110195_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,13,9.425
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110192_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,57,18.366666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110274_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,32,10.311111111111112
All Vehicles - StL All Vehicles Sample Trip Counts,110205_1,110200_0,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,4,4.64
All Vehicles - StL All Vehicles Sample Trip Counts,110192_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,15,4.833333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110287_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,17,5.4777777777777779
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110203_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,14,4.5111111111111111
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110206_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,19,13.775
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,43204_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,20,6.4444444444444446
All Vehicles - StL All Vehicles Sample Trip Counts,110087_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,36,11.6
All Vehicles - StL All Vehicles Sample Trip Counts,110122_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,14,10.15
All Vehicles - StL All Vehicles Sample Trip Counts,570412_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110293_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110199_1,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,85,27.388888888888889
All Vehicles - StL All Vehicles Sample Trip Counts,110080_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,24,17.4
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110075_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,11,7.975
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110195_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,1: Weekday (Tu-Th),2: Peak AM (6am-9am),3. Dec-Feb,20,14.5
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110197_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,20,6.4444444444444446
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110123_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110194_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,15,10.875
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110099_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110126_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,21,6.7666666666666666
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110258_1,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110201_0,110200_0,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),3. Dec-Feb,16,5.1555555555555559
All Vehicles - StL All Vehicles Sample Trip Counts,110205_1,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,21,6.7666666666666666
All Vehicles - StL All Vehicles Sample Trip Counts,110196_0,110200_0,0: All Days (Mo-Su),2: Peak AM (6am-9am),3. Dec-Feb,13,4.1888888888888891
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110299_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,15,4.833333333333333
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110194_0,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),3. Dec-Feb,10,3.2222222222222223
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110124_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,9,6.525
All Vehicles - StL All Vehicles Sample Trip Counts,110121_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,11,3.5444444444444443
All Vehicles - StL All Vehicles Sample Trip Counts,110193_0,110200_0,0: All Days (Mo-Su),0: All Day (12am-12am),3. Dec-Feb,12,3.8666666666666667
All Vehicles - StL All Vehicles Sample Trip Counts,110266_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110121_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110149_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110187_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,570364_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110244_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110019_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110295_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110075_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110221_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110089_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110200_0,1: Weekday (Tu-Th),1: Early AM (12am-6am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110150_0,110200_0,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110098_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110100_0,110200_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110221_0,110200_0,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),3. Dec-Feb,5,3.625
All Vehicles - StL All Vehicles Sample Trip Counts,110200_0,110186_0,1: Weekday (Tu-Th),0: All Day (12am-12am),3. Dec-Feb,5,3.625
